#,Tipe,Biaya,Modal,DP Server,Sisa Server,Profit,Metode Pembayaran,Supplier,Status,Tanggal Transaksi,Tanggal Selesai
888,Tipe A,155000,120000,120000,0,35000,Transfer,Supplier B,Selesai,7 Januari 2026,9 Januari 2026
889,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier B,Selesai,7 Januari 2026,9 Januari 2026
890,Tipe A,155000,120000,120000,0,35000,Transfer,Supplier B,Selesai,7 Januari 2026,9 Januari 2026
891,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier B,Selesai,7 Januari 2026,9 Januari 2026
892,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier B,Selesai,7 Januari 2026,9 Januari 2026
893,Tipe A,155000,120000,120000,0,35000,Transfer,Supplier A,Selesai,8 Januari 2026,9 Januari 2026
894,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,8 Januari 2026,9 Januari 2026
895,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,8 Januari 2026,9 Januari 2026
896,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,9 Januari 2026,9 Januari 2026
897,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,9 Januari 2026,9 Januari 2026
898,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,9 Januari 2026,9 Januari 2026
899,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,9 Januari 2026,9 Januari 2026
900,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,9 Januari 2026,9 Januari 2026
901,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,9 Januari 2026,9 Januari 2026
902,Tipe A,149000,120000,120000,0,29000,Transfer,Supplier A,Selesai,9 Januari 2026,9 Januari 2026
903,Tipe A,155000,120000,120000,0,35000,Transfer,Supplier B,Selesai,9 Januari 2026,21 Januari 2026
904,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier B,Selesai,9 Januari 2026,9 Januari 2026
905,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,10 Januari 2026,11 Januari 2026
906,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,10 Januari 2026,11 Januari 2026
907,Tipe A,250000,120000,120000,0,130000,Transfer,Supplier A,Selesai,10 Januari 2026,11 Januari 2026
908,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,10 Januari 2026,11 Januari 2026
909,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,10 Januari 2026,11 Januari 2026
910,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,10 Januari 2026,11 Januari 2026
911,Tipe A,185000,120000,120000,0,65000,Transfer,Supplier E,Selesai,10 Januari 2026,11 Januari 2026
912,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier B,Selesai,10 Januari 2026,11 Januari 2026
913,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier B,Selesai,10 Januari 2026,11 Januari 2026
914,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,11 Januari 2026,14 Januari 2026
915,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,11 Januari 2026,11 Januari 2026
916,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,11 Januari 2026,11 Januari 2026
917,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,12 Januari 2026,13 Januari 2026
918,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,12 Januari 2026,13 Januari 2026
919,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,12 Januari 2026,13 Januari 2026
920,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,12 Januari 2026,14 Januari 2026
921,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,12 Januari 2026,13 Januari 2026
922,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,12 Januari 2026,13 Januari 2026
923,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,12 Januari 2026,13 Januari 2026
924,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,12 Januari 2026,14 Januari 2026
925,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,12 Januari 2026,14 Januari 2026
926,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,12 Januari 2026,21 Januari 2026
927,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,12 Januari 2026,14 Januari 2026
928,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,12 Januari 2026,14 Januari 2026
929,Tipe A,150000,115000,115000,0,35000,Transfer,Supplier B,Selesai,12 Januari 2026,14 Januari 2026
930,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,13 Januari 2026,14 Januari 2026
931,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,13 Januari 2026,14 Januari 2026
932,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,13 Januari 2026,14 Januari 2026
933,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,13 Januari 2026,14 Januari 2026
934,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,13 Januari 2026,14 Januari 2026
935,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,13 Januari 2026,14 Januari 2026
936,Tipe A,150000,120000,120000,0,30000,Transfer,Supplier A,Selesai,13 Januari 2026,14 Januari 2026
937,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,14 Januari 2026,14 Januari 2026
938,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,14 Januari 2026,14 Januari 2026
939,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,14 Januari 2026,14 Januari 2026
940,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,14 Januari 2026,14 Januari 2026
941,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,14 Januari 2026,14 Januari 2026
942,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier A,Selesai,14 Januari 2026,14 Januari 2026
943,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier A,Selesai,14 Januari 2026,14 Januari 2026
944,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier A,Selesai,14 Januari 2026,14 Januari 2026
945,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier A,Selesai,14 Januari 2026,15 Januari 2026
946,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier A,Selesai,14 Januari 2026,14 Januari 2026
947,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier A,Selesai,14 Januari 2026,14 Januari 2026
948,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier A,Selesai,15 Januari 2026,18 Januari 2026
949,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,15 Januari 2026,15 Januari 2026
950,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,15 Januari 2026,15 Januari 2026
951,Tipe A,180000,110000,110000,0,70000,Transfer,Supplier B,Selesai,15 Januari 2026,15 Januari 2026
952,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,15 Januari 2026,15 Januari 2026
953,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,15 Januari 2026,15 Januari 2026
954,Tipe A,150000,105000,105000,0,45000,Transfer,Supplier A,Selesai,15 Januari 2026,18 Januari 2026
955,Tipe A,150000,105000,105000,0,45000,Transfer,Supplier A,Selesai,15 Januari 2026,18 Januari 2026
956,Tipe A,150000,105000,105000,0,45000,Transfer,Supplier A,Selesai,16 Januari 2026,18 Januari 2026
957,Tipe A,150000,105000,105000,0,45000,Transfer,Supplier A,Selesai,16 Januari 2026,18 Januari 2026
958,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,16 Januari 2026,18 Januari 2026
959,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,16 Januari 2026,18 Januari 2026
960,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,16 Januari 2026,18 Januari 2026
961,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier E,Selesai,17 Januari 2026,20 Januari 2026
962,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier E,Selesai,17 Januari 2026,18 Januari 2026
963,Tipe A,185000,100000,100000,0,85000,Transfer,Supplier E,Selesai,17 Januari 2026,18 Januari 2026
964,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier E,Selesai,17 Januari 2026,18 Januari 2026
965,Tipe A,185000,100000,100000,0,85000,Transfer,Supplier E,Selesai,17 Januari 2026,18 Januari 2026
966,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier E,Selesai,18 Januari 2026,18 Januari 2026
967,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier E,Selesai,18 Januari 2026,18 Januari 2026
968,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,18 Januari 2026,20 Januari 2026
969,Tipe A,150000,110000,110000,0,40000,Transfer,Supplier B,Selesai,18 Januari 2026,20 Januari 2026
970,Tipe A,140000,105000,105000,0,35000,Transfer,Supplier A,Selesai,19 Januari 2026,20 Januari 2026
971,Tipe A,140000,105000,105000,0,35000,Transfer,Supplier A,Selesai,19 Januari 2026,20 Januari 2026
972,Tipe A,140000,105000,105000,0,35000,Transfer,Supplier A,Selesai,19 Januari 2026,20 Januari 2026
973,Tipe A,140000,105000,105000,0,35000,Transfer,Supplier A,Selesai,19 Januari 2026,20 Januari 2026
974,Tipe A,140000,105000,105000,0,35000,Transfer,Supplier A,Selesai,19 Januari 2026,21 Januari 2026
975,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier B,Selesai,19 Januari 2026,21 Januari 2026
976,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,19 Januari 2026,20 Januari 2026
977,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,19 Januari 2026,20 Januari 2026
978,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,19 Januari 2026,20 Januari 2026
979,Tipe A,145000,100000,100000,0,45000,Transfer,Supplier B,Selesai,20 Januari 2026,20 Januari 2026
980,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,20 Januari 2026,20 Januari 2026
981,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,20 Januari 2026,20 Januari 2026
982,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,20 Januari 2026,21 Januari 2026
983,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,20 Januari 2026,20 Januari 2026
984,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,20 Januari 2026,20 Januari 2026
985,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,20 Januari 2026,20 Januari 2026
986,Tipe A,100000,100000,100000,0,0,Transfer,Supplier E,Selesai,20 Januari 2026,20 Januari 2026
987,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier E,Selesai,20 Januari 2026,20 Januari 2026
988,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,20 Januari 2026,20 Januari 2026
989,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier A,Selesai,20 Januari 2026,20 Januari 2026
990,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,20 Januari 2026,20 Januari 2026
991,Tipe A,140000,130000,130000,0,10000,Transfer,Supplier E,Selesai,21 Januari 2026,21 Januari 2026
992,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
993,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
994,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
995,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,21 Januari 2026,23 Januari 2026
996,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
997,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,21 Januari 2026,25 Januari 2026
998,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
999,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
1000,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
1001,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,21 Januari 2026,21 Januari 2026
1002,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,21 Januari 2026,23 Januari 2026
1003,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,21 Januari 2026,23 Januari 2026
1004,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,21 Januari 2026,25 Januari 2026
1005,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,21 Januari 2026,23 Januari 2026
1006,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,21 Januari 2026,23 Januari 2026
1007,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,22 Januari 2026,25 Januari 2026
1008,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,22 Januari 2026,25 Januari 2026
1009,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,22 Januari 2026,25 Januari 2026
1010,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,22 Januari 2026,25 Januari 2026
1011,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,22 Januari 2026,25 Januari 2026
1012,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,22 Januari 2026,25 Januari 2026
1013,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,22 Januari 2026,25 Januari 2026
1014,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,23 Januari 2026,25 Januari 2026
1015,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,23 Januari 2026,25 Januari 2026
1016,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,23 Januari 2026,25 Januari 2026
1017,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,23 Januari 2026,25 Januari 2026
1018,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,23 Januari 2026,25 Januari 2026
1019,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,23 Januari 2026,25 Januari 2026
1020,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,24 Januari 2026,25 Januari 2026
1021,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,24 Januari 2026,25 Januari 2026
1022,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,24 Januari 2026,25 Januari 2026
1023,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,24 Januari 2026,28 Januari 2026
1024,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,24 Januari 2026,25 Januari 2026
1025,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,24 Januari 2026,25 Januari 2026
1026,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier A,Selesai,24 Januari 2026,25 Januari 2026
1027,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,25 Januari 2026,26 Januari 2026
1028,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,25 Januari 2026,26 Januari 2026
1029,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,25 Januari 2026,26 Januari 2026
1030,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,25 Januari 2026,26 Januari 2026
1031,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,25 Januari 2026,26 Januari 2026
1032,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,25 Januari 2026,26 Januari 2026
1033,Tipe A,138000,100000,100000,0,38000,Transfer,Supplier B,Selesai,25 Januari 2026,26 Januari 2026
1034,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,26 Januari 2026,26 Januari 2026
1035,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,26 Januari 2026,26 Januari 2026
1036,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,26 Januari 2026,21 April 2026
1037,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,26 Januari 2026,21 April 2026
1038,Tipe A,100000,100000,100000,0,0,Transfer,Supplier A,Selesai,26 Januari 2026,26 Januari 2026
1039,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,26 Januari 2026,29 Januari 2026
1040,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,26 Januari 2026,26 Januari 2026
1041,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,26 Januari 2026,26 Januari 2026
1042,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,26 Januari 2026,26 Januari 2026
1043,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,26 Januari 2026,28 Januari 2026
1044,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,26 Januari 2026,28 Januari 2026
1045,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,26 Januari 2026,28 Januari 2026
1046,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,26 Januari 2026,28 Januari 2026
1047,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,26 Januari 2026,28 Januari 2026
1048,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,27 Januari 2026,30 Januari 2026
1049,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,27 Januari 2026,30 Januari 2026
1050,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,27 Januari 2026,28 Januari 2026
1051,Tipe A,125000,95000,95000,0,30000,Transfer,Supplier E,Selesai,27 Januari 2026,28 Januari 2026
1052,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier A,Selesai,28 Januari 2026,29 Januari 2026
1053,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,28 Januari 2026,28 Januari 2026
1054,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,28 Januari 2026,28 Januari 2026
1055,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,28 Januari 2026,28 Januari 2026
1056,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier A,Selesai,28 Januari 2026,28 Januari 2026
1057,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier A,Selesai,28 Januari 2026,28 Januari 2026
1058,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,28 Januari 2026,30 Januari 2026
1059,Tipe A,140000,100000,100000,0,40000,Transfer,Supplier B,Selesai,28 Januari 2026,30 Januari 2026
1060,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,28 Januari 2026,30 Januari 2026
1061,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,28 Januari 2026,30 Januari 2026
1062,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,28 Januari 2026,30 Januari 2026
1063,Tipe A,135000,100000,100000,0,35000,Transfer,Supplier B,Selesai,28 Januari 2026,30 Januari 2026
1064,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,29 Januari 2026,1 Februari 2026
1065,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,29 Januari 2026,30 Januari 2026
1066,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,29 Januari 2026,30 Januari 2026
1067,Tipe A,125000,100000,100000,0,25000,Transfer,Supplier A,Selesai,29 Januari 2026,30 Januari 2026
1068,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,29 Januari 2026,30 Januari 2026
1069,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,29 Januari 2026,30 Januari 2026
1070,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,29 Januari 2026,1 Februari 2026
1071,Tipe A,130000,95000,95000,0,35000,Transfer,Supplier A,Selesai,31 Januari 2026,1 Februari 2026
1072,Tipe A,130000,95000,95000,0,35000,Transfer,Supplier A,Selesai,31 Januari 2026,1 Februari 2026
1073,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,30 Januari 2026,1 Februari 2026
1074,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,30 Januari 2026,1 Februari 2026
1075,Tipe A,125000,100000,100000,0,25000,Transfer,Supplier B,Selesai,30 Januari 2026,1 Februari 2026
1076,Tipe A,125000,100000,100000,0,25000,Transfer,Supplier B,Selesai,30 Januari 2026,1 Februari 2026
1077,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,30 Januari 2026,1 Februari 2026
1078,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier B,Selesai,30 Januari 2026,1 Februari 2026
1079,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
1080,Tipe A,150000,100000,100000,0,50000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
1081,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
1082,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,1 Februari 2026,4 Februari 2026
1083,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
1084,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
1085,Tipe A,125000,100000,100000,0,25000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
1086,Tipe A,130000,100000,100000,0,30000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
1087,Tipe A,130000,95000,95000,0,35000,Transfer,Supplier A,Selesai,1 Februari 2026,2 Februari 2026
